app_id,target,feature,gain,normalized_gain
1,deadline_norm_service_time,state_mean_service_time_0,0.004029582720249891,0.0016301606128554624
1,deadline_norm_service_time,candidate_threshold_2,0.00277032726444304,0.0011207310296721248
1,deadline_norm_service_time,state_failure_rate_2,0.0027123577892780304,0.0010972795802982201
1,deadline_norm_service_time,candidate_w_load_2,0.002476259134709835,0.0010017662842214067
1,deadline_norm_service_time,state_failure_rate_0,0.0020493476185947657,0.0008290599801051238
1,deadline_norm_service_time,candidate_w_load_0,0.0019337318371981382,0.0007822878187817792
1,deadline_norm_service_time,state_avg_edge_cpu,0.0018664930248633027,0.0007550864753343288
1,deadline_norm_service_time,state_rsu_failure_rate,0.0018259267089888453,0.0007386754434885568
1,deadline_norm_service_time,candidate_threshold_0,0.0018031487707048655,0.0007294606685576444
1,deadline_norm_service_time,previous_threshold_0,0.0011751743732020259,0.0004754147288760079
1,deadline_norm_service_time,previous_threshold_1,0.0011549674673005939,0.00046724006058029204
1,deadline_norm_service_time,previous_threshold_2,0.0011534156510606408,0.0004666122760456681
1,deadline_norm_service_time,previous_w_load_2,0.0011067638406530023,0.00044773936807364443
1,deadline_norm_service_time,previous_w_load_0,0.0009754469501785934,0.00039461535064665864
1,deadline_norm_service_time,candidate_threshold_1,0.0009592892020009458,0.0003880787619971012
2,failure_rate,state_failed_1,2.206414222717285,0.5512978637723763
2,failure_rate,state_failed_2,0.5731349587440491,0.14320433359957963
2,failure_rate,state_failed_0,0.45550107955932617,0.11381216161569502
2,failure_rate,candidate_alpha,0.17943799495697021,0.04483463815672273
2,failure_rate,num_devices,0.08924519270658493,0.022298933529580758
2,failure_rate,state_total_0,0.08727342635393143,0.02180626512358335
2,failure_rate,state_lag_total_0,0.05615656077861786,0.014031359875811729
2,failure_rate,state_lag_total_1,0.04974454268813133,0.012429243718582809
2,failure_rate,state_deadline_norm_service_time_2,0.03859418258070946,0.009643198539838482
2,failure_rate,state_sent_rsu,0.03200582042336464,0.007997020797823282
2,failure_rate,state_total_1,0.03123605065047741,0.007804685003836853
2,failure_rate,state_lag_total_2,0.024642998352646828,0.006157335376504757
2,failure_rate,state_total_2,0.01900889351963997,0.00474958975615562
2,failure_rate,previous_alpha,0.017325086519122124,0.004328871292309222
2,failure_rate,state_deadline_miss_rate_2,0.01711399294435978,0.004276127144984413
2,failure_rate,state_completed_0,0.015441594645380974,0.0038582592758822525
2,failure_rate,state_mean_service_time_2,0.014854745008051395,0.003711628172762843
2,failure_rate,state_sent_edge,0.014565768651664257,0.003639424120451779
2,failure_rate,state_deadline_miss_rate_1,0.012729243375360966,0.0031805472463065977
2,failure_rate,state_completed_1,0.011678976938128471,0.0029181261481843125
2,failure_rate,state_completed_2,0.011205246672034264,0.0027997592155326457
2,failure_rate,state_sent_gsm,0.006311680655926466,0.001577045700031977
2,failure_rate,state_failure_rate_2,0.006027510855346918,0.0015060426207392813
2,failure_rate,state_fail_gsm,0.0036569288931787014,0.00091372556703974
2,failure_rate,state_fail_edge,0.003323315642774105,0.0008303684755287418
2,failure_rate,state_failure_rate_0,0.001966591691598296,0.0004913754576669821
2,failure_rate,state_mean_service_time_1,0.0019534765742719173,0.0004880984953945706
2,failure_rate,candidate_threshold_1,0.0018796160584315658,0.0004696435995818685
2,failure_rate,state_fail_rsu,0.0017091688932850957,0.0004270554232259428
2,failure_rate,state_gsm_failure_rate,0.0016504849772900343,0.00041239257470331513
2,failure_rate,previous_w_load_2,0.0013645438011735678,0.0003409468969450243
2,failure_rate,state_rsu_failure_rate,0.001299977651797235,0.0003248143050424288
2,failure_rate,state_deadline_miss_rate_0,0.0012553597334772348,0.00031366600713783437
2,failure_rate,state_edge_failure_rate,0.0012193269794806838,0.0003046628108659803
2,failure_rate,state_mean_service_time_0,0.0011625047773122787,0.0002904651328652898
2,failure_rate,previous_threshold_1,0.0011326861567795277,0.0002830146090102996
