app_id,target,run_id,num_devices,window_id,candidate_count,prediction_min,prediction_max,prediction_range,prediction_std
0,deadline_norm_service_time,iteration_5,1400,8,50,0.612468957901001,1.2171980142593384,0.6047290563583374,0.1850111335515976
0,deadline_norm_service_time,iteration_5,1300,54,50,0.5921295285224915,1.2354084253311157,0.6432788968086243,0.17655479907989502
0,deadline_norm_service_time,iteration_5,1600,34,50,0.7149707674980164,1.3192083835601807,0.6042376160621643,0.1528743952512741
0,deadline_norm_service_time,iteration_5,1500,3,50,0.6370667219161987,1.2610708475112915,0.6240041255950928,0.1636808216571808
0,deadline_norm_service_time,iteration_5,1400,12,50,0.6603951454162598,1.279969334602356,0.6195741891860962,0.1602066159248352
0,deadline_norm_service_time,iteration_5,1800,4,50,0.7699766159057617,1.3561756610870361,0.5861990451812744,0.18270519375801086
0,deadline_norm_service_time,iteration_5,1800,41,50,0.7952070236206055,1.4494158029556274,0.654208779335022,0.21653451025485992
0,deadline_norm_service_time,iteration_5,1800,56,50,0.7427020072937012,1.3105864524841309,0.5678844451904297,0.16716447472572327
0,deadline_norm_service_time,iteration_5,1300,51,50,0.604834794998169,1.2455898523330688,0.6407550573348999,0.17032480239868164
0,deadline_norm_service_time,iteration_5,1600,48,50,0.7232052683830261,1.323771595954895,0.6005663275718689,0.14966046810150146
0,deadline_norm_service_time,iteration_5,1500,5,50,0.672938346862793,1.2744241952896118,0.6014858484268188,0.16172781586647034
0,deadline_norm_service_time,iteration_5,1300,53,50,0.6039544939994812,1.239912509918213,0.6359580159187317,0.17083482444286346
0,deadline_norm_service_time,iteration_5,1700,23,50,0.7632378935813904,1.3251383304595947,0.5619004368782043,0.17688919603824615
0,deadline_norm_service_time,iteration_5,1300,11,50,0.6052626371383667,1.2135310173034668,0.6082683801651001,0.18678930401802063
0,deadline_norm_service_time,iteration_5,1800,16,50,0.7848768830299377,1.3348556756973267,0.5499787926673889,0.1843286007642746
0,deadline_norm_service_time,iteration_5,1300,30,50,0.5756445527076721,1.1836295127868652,0.6079849600791931,0.1864974945783615
0,deadline_norm_service_time,iteration_5,1700,55,50,0.7487976551055908,1.2485729455947876,0.4997752904891968,0.1362818479537964
0,deadline_norm_service_time,iteration_5,1600,41,50,0.6890466809272766,1.251010537147522,0.5619638562202454,0.1455969363451004
0,deadline_norm_service_time,iteration_5,1700,4,50,0.7475230693817139,1.3286913633346558,0.5811682939529419,0.18045394122600555
0,deadline_norm_service_time,iteration_5,1500,42,50,0.6465395092964172,1.2574094533920288,0.6108699440956116,0.15744687616825104
0,deadline_norm_service_time,iteration_5,1700,29,50,0.7699962258338928,1.3389925956726074,0.5689963698387146,0.18565602600574493
0,deadline_norm_service_time,iteration_5,1700,40,50,0.783575177192688,1.3278286457061768,0.5442534685134888,0.18108245730400085
0,deadline_norm_service_time,iteration_5,1500,23,50,0.6816290616989136,1.2154734134674072,0.5338443517684937,0.1488189995288849
0,deadline_norm_service_time,iteration_5,1600,52,50,0.6966381669044495,1.2321854829788208,0.5355473160743713,0.14401914179325104
0,deadline_norm_service_time,iteration_5,1300,24,50,0.6231594681739807,1.1579681634902954,0.5348086953163147,0.1616290807723999
1,failure_rate,iteration_5,1800,55,50,0.1594916433095932,0.6918347477912903,0.5323430895805359,0.16248981654644012
1,failure_rate,iteration_5,1600,44,50,0.0848861038684845,0.6474171280860901,0.5625309944152832,0.19465120136737823
1,failure_rate,iteration_5,1600,30,50,0.1125970333814621,0.682130753993988,0.5695337057113647,0.18207484483718872
1,failure_rate,iteration_5,1800,17,50,0.17509931325912476,0.7028211355209351,0.5277218222618103,0.15749230980873108
1,failure_rate,iteration_5,1300,54,50,0.0,0.6216022372245789,0.6216022372245789,0.22474227845668793
1,failure_rate,iteration_5,1300,22,50,0.006165530998259783,0.5726367235183716,0.5664712190628052,0.20036958158016205
