iteration,vehicles,app,baseline,metric,scope_value,baseline_value,baseline_minus_scope
3,1300,ALL_APPS,RANDOM,service_time_s,0.5104485036374041,0.5131850920002372,0.002736588362833081
4,1300,ALL_APPS,RANDOM,service_time_s,0.5129406787443705,0.5097263769452083,-0.003214301799162267
5,1300,ALL_APPS,RANDOM,service_time_s,0.5107457910965437,0.517779322294581,0.0070335311980372905
6,1300,ALL_APPS,RANDOM,service_time_s,0.520741949140573,0.5275432622255619,0.00680131308498888
7,1300,ALL_APPS,RANDOM,service_time_s,0.5094949304219888,0.5104086611701123,0.0009137307481235091
8,1300,ALL_APPS,RANDOM,service_time_s,0.5085402240985176,0.5100132882362711,0.0014730641377534992
9,1300,ALL_APPS,RANDOM,service_time_s,0.5012930569960913,0.49806084516044646,-0.003232211835644816
10,1300,ALL_APPS,RANDOM,service_time_s,0.5104191968094786,0.512774149106077,0.0023549522965984337
1,1400,ALL_APPS,EXP3_MC,failure_rate_pct,0.9277077869074319,9.589826273493731,8.6621184865863
2,1400,ALL_APPS,EXP3_MC,failure_rate_pct,0.8868589110192643,9.345349940713092,8.458491029693828
3,1400,ALL_APPS,EXP3_MC,failure_rate_pct,0.981732362670312,9.032160298517729,8.050427935847416
4,1400,ALL_APPS,EXP3_MC,failure_rate_pct,1.0473642500113929,8.385522615355542,7.33815836534415
5,1400,ALL_APPS,EXP3_MC,failure_rate_pct,0.9981126278365448,8.648796342831059,7.650683714994514
6,1400,ALL_APPS,EXP3_MC,failure_rate_pct,0.9804295163178094,9.634916815731685,8.654487299413876
7,1400,ALL_APPS,EXP3_MC,failure_rate_pct,0.9442809279076164,9.160745941040727,8.21646501313311
8,1400,ALL_APPS,EXP3_MC,failure_rate_pct,0.9135543496435466,8.86398651927919,7.950432169635643
9,1400,ALL_APPS,EXP3_MC,failure_rate_pct,0.8625319155950152,9.159517938018476,8.29698602242346
10,1400,ALL_APPS,EXP3_MC,failure_rate_pct,0.960307783188555,9.05299259964513,8.092684816456575
1,1400,ALL_APPS,EXP3_MC,service_time_s,0.5033702256789728,0.5701497713416488,0.06677954566267597
2,1400,ALL_APPS,EXP3_MC,service_time_s,0.5025683918789353,0.5678762339643302,0.06530784208539486
3,1400,ALL_APPS,EXP3_MC,service_time_s,0.5090991781421556,0.5742139117900952,0.06511473364793963
4,1400,ALL_APPS,EXP3_MC,service_time_s,0.5181817838111806,0.5776173647257603,0.05943558091457968
5,1400,ALL_APPS,EXP3_MC,service_time_s,0.5156842598748319,0.5799914080856554,0.0643071482108235
6,1400,ALL_APPS,EXP3_MC,service_time_s,0.5162551364219088,0.5812838112091464,0.06502867478723762
7,1400,ALL_APPS,EXP3_MC,service_time_s,0.5082503350126013,0.5739526437482397,0.06570230873563843
8,1400,ALL_APPS,EXP3_MC,service_time_s,0.511416817577624,0.5739142877421248,0.0624974701645008
9,1400,ALL_APPS,EXP3_MC,service_time_s,0.5037861291903721,0.5689312319395722,0.06514510274920005
10,1400,ALL_APPS,EXP3_MC,service_time_s,0.5109341174717281,0.5723921078068902,0.06145799033516208
1,1400,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.9277077869074319,9.2361809151903,8.308473128282868
2,1400,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.8868589110192643,9.595254526028562,8.708395615009298
3,1400,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.981732362670312,9.298641561344683,8.31690919867437
4,1400,ALL_APPS,RAIDER_TRAX,failure_rate_pct,1.0473642500113929,8.652120126221675,7.604755876210282
5,1400,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.9981126278365448,8.820543996277816,7.822431368441272
6,1400,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.9804295163178094,9.412193794229722,8.431764277911913
7,1400,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.9442809279076164,9.18127122461709,8.236990296709473
8,1400,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.9135543496435466,8.68595576132134,7.7724014116777935
9,1400,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.8625319155950152,8.879965630330382,8.017433714735366
10,1400,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.960307783188555,9.18994301590513,8.229635232716575
1,1400,ALL_APPS,RAIDER_TRAX,service_time_s,0.5033702256789728,0.5656850574746565,0.062314831795683645
2,1400,ALL_APPS,RAIDER_TRAX,service_time_s,0.5025683918789353,0.5663915405808704,0.06382314870193506
3,1400,ALL_APPS,RAIDER_TRAX,service_time_s,0.5090991781421556,0.5705266007438055,0.061427422601649906
4,1400,ALL_APPS,RAIDER_TRAX,service_time_s,0.5181817838111806,0.5751795911121529,0.05699780730097226
5,1400,ALL_APPS,RAIDER_TRAX,service_time_s,0.5156842598748319,0.573152480046727,0.057468220171895124
6,1400,ALL_APPS,RAIDER_TRAX,service_time_s,0.5162551364219088,0.5776797358076121,0.06142459938570333
7,1400,ALL_APPS,RAIDER_TRAX,service_time_s,0.5082503350126013,0.5687032815620254,0.060452946549424125
8,1400,ALL_APPS,RAIDER_TRAX,service_time_s,0.511416817577624,0.5708749177187955,0.05945810014117148
9,1400,ALL_APPS,RAIDER_TRAX,service_time_s,0.5037861291903721,0.5611537081175694,0.05736757892719724
10,1400,ALL_APPS,RAIDER_TRAX,service_time_s,0.5109341174717281,0.5704038715142068,0.05946975404247867
1,1400,ALL_APPS,RANDOM,failure_rate_pct,0.9277077869074319,28.092774751750166,27.165066964842733
2,1400,ALL_APPS,RANDOM,failure_rate_pct,0.8868589110192643,28.70261564993913,27.815756738919866
3,1400,ALL_APPS,RANDOM,failure_rate_pct,0.981732362670312,27.426086881764803,26.444354519094492
4,1400,ALL_APPS,RANDOM,failure_rate_pct,1.0473642500113929,25.110032276134334,24.062668026122942
5,1400,ALL_APPS,RANDOM,failure_rate_pct,0.9981126278365448,26.180069594340274,25.18195696650373
6,1400,ALL_APPS,RANDOM,failure_rate_pct,0.9804295163178094,28.06656360231677,27.08613408599896
7,1400,ALL_APPS,RANDOM,failure_rate_pct,0.9442809279076164,26.55416906691384,25.609888139006223
8,1400,ALL_APPS,RANDOM,failure_rate_pct,0.9135543496435466,26.950005808354693,26.036451458711145
9,1400,ALL_APPS,RANDOM,failure_rate_pct,0.8625319155950152,27.653425149878885,26.79089323428387
10,1400,ALL_APPS,RANDOM,failure_rate_pct,0.960307783188555,26.866093075033184,25.90578529184463
1,1400,ALL_APPS,RANDOM,service_time_s,0.5033702256789728,0.5101446726987255,0.006774447019752716
2,1400,ALL_APPS,RANDOM,service_time_s,0.5025683918789353,0.5092878874201209,0.006719495541185561
3,1400,ALL_APPS,RANDOM,service_time_s,0.5090991781421556,0.5196450719149446,0.010545893772789028
4,1400,ALL_APPS,RANDOM,service_time_s,0.5181817838111806,0.5311054494446628,0.012923665633482129
5,1400,ALL_APPS,RANDOM,service_time_s,0.5156842598748319,0.5263052309696433,0.010620971094811416
6,1400,ALL_APPS,RANDOM,service_time_s,0.5162551364219088,0.5313884239294824,0.01513328750757359
7,1400,ALL_APPS,RANDOM,service_time_s,0.5082503350126013,0.5188538158333402,0.01060348082073892
8,1400,ALL_APPS,RANDOM,service_time_s,0.511416817577624,0.5250122936664078,0.013595476088783753
9,1400,ALL_APPS,RANDOM,service_time_s,0.5037861291903721,0.5084359182310952,0.004649789040723107
10,1400,ALL_APPS,RANDOM,service_time_s,0.5109341174717281,0.5241931699487584,0.013259052477030298
1,1500,ALL_APPS,EXP3_MC,failure_rate_pct,1.768091537728948,15.803327950406086,14.035236412677138
2,1500,ALL_APPS,EXP3_MC,failure_rate_pct,1.86464969570365,21.147063303509082,19.28241360780543
3,1500,ALL_APPS,EXP3_MC,failure_rate_pct,1.7616437584950577,16.528195280846916,14.766551522351858
4,1500,ALL_APPS,EXP3_MC,failure_rate_pct,1.8225953208939412,14.603962710015841,12.7813673891219
5,1500,ALL_APPS,EXP3_MC,failure_rate_pct,1.8616969484528052,16.354913166827924,14.49321621837512
6,1500,ALL_APPS,EXP3_MC,failure_rate_pct,1.9031378798591592,17.91648872446635,16.013350844607192
7,1500,ALL_APPS,EXP3_MC,failure_rate_pct,1.7664891421315319,17.53944676651632,15.772957624384789
8,1500,ALL_APPS,EXP3_MC,failure_rate_pct,1.7910897964058765,22.77740773658286,20.98631794017698
9,1500,ALL_APPS,EXP3_MC,failure_rate_pct,1.7223059674962413,24.818728687836003,23.096422720339763
10,1500,ALL_APPS,EXP3_MC,failure_rate_pct,1.7140351981034998,19.342601989039984,17.628566790936485
1,1500,ALL_APPS,EXP3_MC,service_time_s,0.5091923634622042,0.5930755939667339,0.08388323050452973
2,1500,ALL_APPS,EXP3_MC,service_time_s,0.5133301067329312,0.5989482158197375,0.08561810908680623
3,1500,ALL_APPS,EXP3_MC,service_time_s,0.514498464670128,0.6027662636610785,0.0882677989909505
4,1500,ALL_APPS,EXP3_MC,service_time_s,0.5234024823992717,0.6027221509665404,0.07931966856726869
5,1500,ALL_APPS,EXP3_MC,service_time_s,0.520374061586918,0.6047289271267949,0.08435486553987692
6,1500,ALL_APPS,EXP3_MC,service_time_s,0.5233886659971305,0.6121098049658092,0.08872113896867873
7,1500,ALL_APPS,EXP3_MC,service_time_s,0.5175329179841381,0.6058097346043316,0.08827681662019349
8,1500,ALL_APPS,EXP3_MC,service_time_s,0.5162988937746092,0.6215966955442419,0.10529780176963266
9,1500,ALL_APPS,EXP3_MC,service_time_s,0.5101005322614384,0.6205940699427094,0.11049353768127101
10,1500,ALL_APPS,EXP3_MC,service_time_s,0.51730509687926,0.6037763480382383,0.08647125115897836
1,1500,ALL_APPS,RAIDER_TRAX,failure_rate_pct,1.768091537728948,14.865157971325981,13.097066433597034
2,1500,ALL_APPS,RAIDER_TRAX,failure_rate_pct,1.86464969570365,14.724408202669073,12.859758506965424
3,1500,ALL_APPS,RAIDER_TRAX,failure_rate_pct,1.7616437584950577,14.672507170770402,12.910863412275344
4,1500,ALL_APPS,RAIDER_TRAX,failure_rate_pct,1.8225953208939412,13.084770340300839,11.262175019406898
5,1500,ALL_APPS,RAIDER_TRAX,failure_rate_pct,1.8616969484528052,13.805667642739056,11.943970694286252
6,1500,ALL_APPS,RAIDER_TRAX,failure_rate_pct,1.9031378798591592,14.795920437577095,12.892782557717936
7,1500,ALL_APPS,RAIDER_TRAX,failure_rate_pct,1.7664891421315319,14.144638414107819,12.378149271976287
8,1500,ALL_APPS,RAIDER_TRAX,failure_rate_pct,1.7910897964058765,13.942653200452652,12.151563404046776
9,1500,ALL_APPS,RAIDER_TRAX,failure_rate_pct,1.7223059674962413,14.23538185476143,12.513075887265188
10,1500,ALL_APPS,RAIDER_TRAX,failure_rate_pct,1.7140351981034998,14.032190953651927,12.318155755548428
1,1500,ALL_APPS,RAIDER_TRAX,service_time_s,0.5091923634622042,0.5854857403607312,0.076293376898527
2,1500,ALL_APPS,RAIDER_TRAX,service_time_s,0.5133301067329312,0.5890187032025997,0.07568859646966852
3,1500,ALL_APPS,RAIDER_TRAX,service_time_s,0.514498464670128,0.5932239272212049,0.07872546255107682
4,1500,ALL_APPS,RAIDER_TRAX,service_time_s,0.5234024823992717,0.5941080251598923,0.07070554276062058
5,1500,ALL_APPS,RAIDER_TRAX,service_time_s,0.520374061586918,0.5952170142770862,0.07484295269016816
6,1500,ALL_APPS,RAIDER_TRAX,service_time_s,0.5233886659971305,0.6005685323729661,0.07717986637583563
7,1500,ALL_APPS,RAIDER_TRAX,service_time_s,0.5175329179841381,0.593477682358338,0.07594476437419984
8,1500,ALL_APPS,RAIDER_TRAX,service_time_s,0.5162988937746092,0.5916217852751484,0.07532289150053917
9,1500,ALL_APPS,RAIDER_TRAX,service_time_s,0.5101005322614384,0.5867750912569051,0.07667455899546671
10,1500,ALL_APPS,RAIDER_TRAX,service_time_s,0.51730509687926,0.5927856768227341,0.07548057994347412
1,1500,ALL_APPS,RANDOM,failure_rate_pct,1.768091537728948,32.27835060693382,30.51025906920487
2,1500,ALL_APPS,RANDOM,failure_rate_pct,1.86464969570365,32.28374804414351,30.419098348439856
3,1500,ALL_APPS,RANDOM,failure_rate_pct,1.7616437584950577,31.739049139392137,29.97740538089708
4,1500,ALL_APPS,RANDOM,failure_rate_pct,1.8225953208939412,30.01166390908175,28.18906858818781
5,1500,ALL_APPS,RANDOM,failure_rate_pct,1.8616969484528052,30.90192798842305,29.040231039970244
6,1500,ALL_APPS,RANDOM,failure_rate_pct,1.9031378798591592,32.23427617931825,30.33113829945909
7,1500,ALL_APPS,RANDOM,failure_rate_pct,1.7664891421315319,31.25930508508955,29.492815942958018
8,1500,ALL_APPS,RANDOM,failure_rate_pct,1.7910897964058765,31.664004728735367,29.87291493232949
9,1500,ALL_APPS,RANDOM,failure_rate_pct,1.7223059674962413,31.786772160508722,30.064466193012482
10,1500,ALL_APPS,RANDOM,failure_rate_pct,1.7140351981034998,31.156330172441788,29.44229497433829
1,1500,ALL_APPS,RANDOM,service_time_s,0.5091923634622042,0.5045718517164056,-0.004620511745798583
2,1500,ALL_APPS,RANDOM,service_time_s,0.5133301067329312,0.5056407369939095,-0.007689369739021679
3,1500,ALL_APPS,RANDOM,service_time_s,0.514498464670128,0.5150472482863957,0.0005487836162676452
4,1500,ALL_APPS,RANDOM,service_time_s,0.5234024823992717,0.5363482911749825,0.012945808775710832
5,1500,ALL_APPS,RANDOM,service_time_s,0.520374061586918,0.5303254994690831,0.009951437882165126
6,1500,ALL_APPS,RANDOM,service_time_s,0.5233886659971305,0.5225924185586528,-0.0007962474384777263
7,1500,ALL_APPS,RANDOM,service_time_s,0.5175329179841381,0.5207418883684056,0.0032089703842674844
8,1500,ALL_APPS,RANDOM,service_time_s,0.5162988937746092,0.516991033556426,0.000692139781816703
9,1500,ALL_APPS,RANDOM,service_time_s,0.5101005322614384,0.50643154329582,-0.0036689889656184027
10,1500,ALL_APPS,RANDOM,service_time_s,0.51730509687926,0.5182872678074119,0.000982170928151893
1,1600,ALL_APPS,EXP3_MC,failure_rate_pct,3.936822581257823,24.322899633969755,20.386077052711933
2,1600,ALL_APPS,EXP3_MC,failure_rate_pct,3.871342813414761,33.40796639005074,29.53662357663598
3,1600,ALL_APPS,EXP3_MC,failure_rate_pct,3.6677826938365463,31.363316637476455,27.69553394363991
4,1600,ALL_APPS,EXP3_MC,failure_rate_pct,3.40250445143038,28.00869835352594,24.60619390209556
5,1600,ALL_APPS,EXP3_MC,failure_rate_pct,3.6628205422882143,31.729553725339972,28.06673318305176
6,1600,ALL_APPS,EXP3_MC,failure_rate_pct,3.8030534351145038,25.71510354796697,21.912050112852466
7,1600,ALL_APPS,EXP3_MC,failure_rate_pct,3.65446706677809,28.582362671903457,24.927895605125368
8,1600,ALL_APPS,EXP3_MC,failure_rate_pct,3.686826212864411,34.90542794059031,31.218601727725897
9,1600,ALL_APPS,EXP3_MC,failure_rate_pct,3.926996792963439,33.56628765221552,29.639290859252082
10,1600,ALL_APPS,EXP3_MC,failure_rate_pct,3.5965714144389835,30.02989663165885,26.433325217219867
1,1600,ALL_APPS,EXP3_MC,service_time_s,0.5281440039623181,0.6168833575205959,0.08873935355827778
2,1600,ALL_APPS,EXP3_MC,service_time_s,0.5290896583999417,0.6293238683637467,0.10023420996380494
3,1600,ALL_APPS,EXP3_MC,service_time_s,0.5329596633408764,0.6342050830228271,0.10124541968195067
4,1600,ALL_APPS,EXP3_MC,service_time_s,0.5350851587436691,0.6314634655342298,0.0963783067905607
5,1600,ALL_APPS,EXP3_MC,service_time_s,0.5361073164589825,0.6357389703873939,0.09963165392841145
6,1600,ALL_APPS,EXP3_MC,service_time_s,0.5409946390066077,0.6340398612021595,0.09304522219555178
7,1600,ALL_APPS,EXP3_MC,service_time_s,0.5328051788165198,0.6332190704214156,0.10041389160489578
8,1600,ALL_APPS,EXP3_MC,service_time_s,0.5326133897220434,0.6657566757137363,0.1331432859916929
9,1600,ALL_APPS,EXP3_MC,service_time_s,0.5264516139842158,0.6351726628444087,0.10872104886019285
10,1600,ALL_APPS,EXP3_MC,service_time_s,0.5328585709761361,0.6259933434240137,0.0931347724478776
1,1600,ALL_APPS,RAIDER_TRAX,failure_rate_pct,3.936822581257823,19.946933432400808,16.010110851142986
2,1600,ALL_APPS,RAIDER_TRAX,failure_rate_pct,3.871342813414761,20.28956166419019,16.418218850775432
3,1600,ALL_APPS,RAIDER_TRAX,failure_rate_pct,3.6677826938365463,20.098440028627486,16.43065733479094
4,1600,ALL_APPS,RAIDER_TRAX,failure_rate_pct,3.40250445143038,18.520082637246563,15.117578185816184
5,1600,ALL_APPS,RAIDER_TRAX,failure_rate_pct,3.6628205422882143,19.138128192800625,15.475307650512411
6,1600,ALL_APPS,RAIDER_TRAX,failure_rate_pct,3.8030534351145038,20.429834613670778,16.626781178556275
7,1600,ALL_APPS,RAIDER_TRAX,failure_rate_pct,3.65446706677809,19.27203076049415,15.617563693716061
8,1600,ALL_APPS,RAIDER_TRAX,failure_rate_pct,3.686826212864411,19.697317063657785,16.010490850793374
9,1600,ALL_APPS,RAIDER_TRAX,failure_rate_pct,3.926996792963439,20.023537136370717,16.096540343407277
10,1600,ALL_APPS,RAIDER_TRAX,failure_rate_pct,3.5965714144389835,19.06763095239228,15.471059537953295
1,1600,ALL_APPS,RAIDER_TRAX,service_time_s,0.5281440039623181,0.6030420916084043,0.07489808764608619
2,1600,ALL_APPS,RAIDER_TRAX,service_time_s,0.5290896583999417,0.6044839144350078,0.07539425603506611
3,1600,ALL_APPS,RAIDER_TRAX,service_time_s,0.5329596633408764,0.6087259056386379,0.07576624229776152
4,1600,ALL_APPS,RAIDER_TRAX,service_time_s,0.5350851587436691,0.6129063024512548,0.07782114370758564
5,1600,ALL_APPS,RAIDER_TRAX,service_time_s,0.5361073164589825,0.6108752028551141,0.07476788639613163
6,1600,ALL_APPS,RAIDER_TRAX,service_time_s,0.5409946390066077,0.6179086692458163,0.07691403023920862
7,1600,ALL_APPS,RAIDER_TRAX,service_time_s,0.5328051788165198,0.605885440980347,0.07308026216382724
8,1600,ALL_APPS,RAIDER_TRAX,service_time_s,0.5326133897220434,0.6136372918119877,0.08102390208994426
9,1600,ALL_APPS,RAIDER_TRAX,service_time_s,0.5264516139842158,0.6034667622481908,0.07701514826397504
10,1600,ALL_APPS,RAIDER_TRAX,service_time_s,0.5328585709761361,0.6079599343470657,0.07510136337092965
1,1600,ALL_APPS,RANDOM,failure_rate_pct,3.936822581257823,33.83393240939746,29.89710982813964
2,1600,ALL_APPS,RANDOM,failure_rate_pct,3.871342813414761,33.736276798665706,29.864933985250946
3,1600,ALL_APPS,RANDOM,failure_rate_pct,3.6677826938365463,33.65121715420811,29.983434460371566
4,1600,ALL_APPS,RANDOM,failure_rate_pct,3.40250445143038,33.06043872831697,29.657934276886586
5,1600,ALL_APPS,RANDOM,failure_rate_pct,3.6628205422882143,33.47359711479253,29.810776572504317
6,1600,ALL_APPS,RANDOM,failure_rate_pct,3.8030534351145038,33.854661613675134,30.05160817856063
7,1600,ALL_APPS,RANDOM,failure_rate_pct,3.65446706677809,33.4820411139979,29.827574047219812
8,1600,ALL_APPS,RANDOM,failure_rate_pct,3.686826212864411,33.69900021879132,30.01217400592691
9,1600,ALL_APPS,RANDOM,failure_rate_pct,3.926996792963439,33.725517471622524,29.798520678659084
10,1600,ALL_APPS,RANDOM,failure_rate_pct,3.5965714144389835,33.4121845594271,29.815613144988113
1,1600,ALL_APPS,RANDOM,service_time_s,0.5281440039623181,0.5015174038731769,-0.026626600089141195
2,1600,ALL_APPS,RANDOM,service_time_s,0.5290896583999417,0.5024514750697238,-0.026638183330217946
3,1600,ALL_APPS,RANDOM,service_time_s,0.5329596633408764,0.5166470160432892,-0.01631264729758719
4,1600,ALL_APPS,RANDOM,service_time_s,0.5350851587436691,0.527196260403177,-0.007888898340492112
5,1600,ALL_APPS,RANDOM,service_time_s,0.5361073164589825,0.5183106900852604,-0.017796626373722035
6,1600,ALL_APPS,RANDOM,service_time_s,0.5409946390066077,0.5224276094404314,-0.018567029566176285
7,1600,ALL_APPS,RANDOM,service_time_s,0.5328051788165198,0.5159956167648149,-0.016809562051704918
8,1600,ALL_APPS,RANDOM,service_time_s,0.5326133897220434,0.5163593832629636,-0.016254006459079817
9,1600,ALL_APPS,RANDOM,service_time_s,0.5264516139842158,0.5004748456308951,-0.025976768353320745
10,1600,ALL_APPS,RANDOM,service_time_s,0.5328585709761361,0.5152851676586091,-0.017573403317526992
1,1700,ALL_APPS,EXP3_MC,failure_rate_pct,7.450717470047367,28.149939140443657,20.69922167039629
2,1700,ALL_APPS,EXP3_MC,failure_rate_pct,7.66174935652558,40.69073095494738,33.028981598421794
3,1700,ALL_APPS,EXP3_MC,failure_rate_pct,7.736132785799632,36.75144405021131,29.01531126441168
4,1700,ALL_APPS,EXP3_MC,failure_rate_pct,6.9732120838190506,34.41296614958464,27.43975406576559
5,1700,ALL_APPS,EXP3_MC,failure_rate_pct,7.1417088440682495,34.59582572854683,27.45411688447858
6,1700,ALL_APPS,EXP3_MC,failure_rate_pct,7.861359696597664,30.518004385079966,22.656644688482302
7,1700,ALL_APPS,EXP3_MC,failure_rate_pct,7.069285839912365,42.19759794236883,35.12831210245646
8,1700,ALL_APPS,EXP3_MC,failure_rate_pct,7.444540447421429,37.24242408030573,29.797883632884304
9,1700,ALL_APPS,EXP3_MC,failure_rate_pct,7.772282507032257,37.002248986295434,29.229966479263176
10,1700,ALL_APPS,EXP3_MC,failure_rate_pct,7.110726177761423,37.048222507426786,29.937496329665365
1,1700,ALL_APPS,EXP3_MC,service_time_s,0.5534427806469641,0.6177627868994886,0.06432000625252454
2,1700,ALL_APPS,EXP3_MC,service_time_s,0.5538067696297312,0.6427839041388907,0.08897713450915956
3,1700,ALL_APPS,EXP3_MC,service_time_s,0.5621492720778875,0.6246081966182209,0.062458924540333416
4,1700,ALL_APPS,EXP3_MC,service_time_s,0.5574597689565709,0.6416279666961653,0.08416819773959439
5,1700,ALL_APPS,EXP3_MC,service_time_s,0.560742042264642,0.633736752892781,0.072994710628139
6,1700,ALL_APPS,EXP3_MC,service_time_s,0.5711777380284967,0.6383571393127647,0.06717940128426803
7,1700,ALL_APPS,EXP3_MC,service_time_s,0.5545978018894917,0.6817238504050598,0.12712604851556808
8,1700,ALL_APPS,EXP3_MC,service_time_s,0.5599315115481924,0.6635241086173126,0.10359259706912016
9,1700,ALL_APPS,EXP3_MC,service_time_s,0.5581777456987499,0.6382318196256912,0.0800540739269413
10,1700,ALL_APPS,EXP3_MC,service_time_s,0.5590244030403202,0.6552020963934779,0.09617769335315773
1,1700,ALL_APPS,RAIDER_TRAX,failure_rate_pct,7.450717470047367,25.48525535929314,18.034537889245776
2,1700,ALL_APPS,RAIDER_TRAX,failure_rate_pct,7.66174935652558,25.610272292520566,17.948522935994987
3,1700,ALL_APPS,RAIDER_TRAX,failure_rate_pct,7.736132785799632,25.272305045566156,17.536172259766523
4,1700,ALL_APPS,RAIDER_TRAX,failure_rate_pct,6.9732120838190506,23.38841185313527,16.41519976931622
5,1700,ALL_APPS,RAIDER_TRAX,failure_rate_pct,7.1417088440682495,24.257968496285553,17.116259652217302
6,1700,ALL_APPS,RAIDER_TRAX,failure_rate_pct,7.861359696597664,25.8904879805084,18.029128283910737
7,1700,ALL_APPS,RAIDER_TRAX,failure_rate_pct,7.069285839912365,23.873324560730044,16.80403872081768
8,1700,ALL_APPS,RAIDER_TRAX,failure_rate_pct,7.444540447421429,24.996143698714537,17.55160325129311
9,1700,ALL_APPS,RAIDER_TRAX,failure_rate_pct,7.772282507032257,25.232095171913446,17.45981266488119
10,1700,ALL_APPS,RAIDER_TRAX,failure_rate_pct,7.110726177761423,24.419609641655455,17.308883463894034
1,1700,ALL_APPS,RAIDER_TRAX,service_time_s,0.5534427806469641,0.6055375296500152,0.05209474900305111
2,1700,ALL_APPS,RAIDER_TRAX,service_time_s,0.5538067696297312,0.6058819160089293,0.05207514637919808
3,1700,ALL_APPS,RAIDER_TRAX,service_time_s,0.5621492720778875,0.6161321107193634,0.053982838641475905
4,1700,ALL_APPS,RAIDER_TRAX,service_time_s,0.5574597689565709,0.6170598021222381,0.0596000331656672
5,1700,ALL_APPS,RAIDER_TRAX,service_time_s,0.560742042264642,0.6218408074282533,0.061098765163611346
6,1700,ALL_APPS,RAIDER_TRAX,service_time_s,0.5711777380284967,0.6234740696861464,0.052296331657649686
7,1700,ALL_APPS,RAIDER_TRAX,service_time_s,0.5545978018894917,0.6137020905923255,0.059104288702833796
8,1700,ALL_APPS,RAIDER_TRAX,service_time_s,0.5599315115481924,0.6162839619677517,0.056352450419559275
9,1700,ALL_APPS,RAIDER_TRAX,service_time_s,0.5581777456987499,0.6043792056665713,0.046201459967821434
10,1700,ALL_APPS,RAIDER_TRAX,service_time_s,0.5590244030403202,0.617147659734126,0.0581232566938058
1,1700,ALL_APPS,RANDOM,failure_rate_pct,7.450717470047367,34.16701855810127,26.716301088053903
2,1700,ALL_APPS,RANDOM,failure_rate_pct,7.66174935652558,34.140249743009555,26.478500386483976
3,1700,ALL_APPS,RANDOM,failure_rate_pct,7.736132785799632,34.12152775620239,26.385394970402757
4,1700,ALL_APPS,RANDOM,failure_rate_pct,6.9732120838190506,34.015182123604546,27.041970039785497
5,1700,ALL_APPS,RANDOM,failure_rate_pct,7.1417088440682495,34.165013270815855,27.023304426747607
6,1700,ALL_APPS,RANDOM,failure_rate_pct,7.861359696597664,34.2176907349618,26.356331038364136
7,1700,ALL_APPS,RANDOM,failure_rate_pct,7.069285839912365,34.055987630515205,26.98670179060284
8,1700,ALL_APPS,RANDOM,failure_rate_pct,7.444540447421429,34.24436338606091,26.799822938639483
9,1700,ALL_APPS,RANDOM,failure_rate_pct,7.772282507032257,34.149153383842446,26.376870876810187
10,1700,ALL_APPS,RANDOM,failure_rate_pct,7.110726177761423,34.13143020227349,27.02070402451207
1,1700,ALL_APPS,RANDOM,service_time_s,0.5534427806469641,0.5003691155477402,-0.05307366509922384
2,1700,ALL_APPS,RANDOM,service_time_s,0.5538067696297312,0.5053623034184498,-0.0484444662112814
3,1700,ALL_APPS,RANDOM,service_time_s,0.5621492720778875,0.516090627647503,-0.04605864443038443
4,1700,ALL_APPS,RANDOM,service_time_s,0.5574597689565709,0.5226289724765035,-0.03483079648006737
5,1700,ALL_APPS,RANDOM,service_time_s,0.560742042264642,0.5216939801816949,-0.03904806208294709
6,1700,ALL_APPS,RANDOM,service_time_s,0.5711777380284967,0.523950246347292,-0.04722749168120466
7,1700,ALL_APPS,RANDOM,service_time_s,0.5545978018894917,0.5124241030889953,-0.04217369880049637
8,1700,ALL_APPS,RANDOM,service_time_s,0.5599315115481924,0.5144372673856821,-0.045494244162510356
9,1700,ALL_APPS,RANDOM,service_time_s,0.5581777456987499,0.5011309347937561,-0.05704681090499375
10,1700,ALL_APPS,RANDOM,service_time_s,0.5590244030403202,0.5153566944165777,-0.043667708623742474
1,1800,ALL_APPS,EXP3_MC,failure_rate_pct,15.009818842358486,30.096235822766374,15.086416980407888
2,1800,ALL_APPS,EXP3_MC,failure_rate_pct,14.91835136180212,41.30031962342429,26.381968261622173
3,1800,ALL_APPS,EXP3_MC,failure_rate_pct,14.572097163032778,37.94011719897975,23.36802003594697
4,1800,ALL_APPS,EXP3_MC,failure_rate_pct,13.205193602729684,36.3084517148351,23.103258112105415
5,1800,ALL_APPS,EXP3_MC,failure_rate_pct,13.792372047833354,37.757896393299056,23.965524345465703
6,1800,ALL_APPS,EXP3_MC,failure_rate_pct,15.268697069833223,32.74472709844437,17.47603002861115
7,1800,ALL_APPS,EXP3_MC,failure_rate_pct,13.631533567524055,44.08279589809217,30.451262330568117
8,1800,ALL_APPS,EXP3_MC,failure_rate_pct,14.529224949111205,37.73247255468011,23.203247605568905
