iteration,policy,vehicles,app,completed_tasks,failed_tasks,failure_rate_pct,service_time_s,source
3,RANDOM,1300,ALL_APPS,675612.0,187859.0,21.756260488192424,0.5131850920002372,ite3/SIMRESULT_ITS_SCENARIO_RANDOM_1300DEVICES_ALL_APPS_GENERIC.log
4,RANDOM,1300,ALL_APPS,673173.0,171087.0,20.264728874991118,0.5097263769452083,ite4/SIMRESULT_ITS_SCENARIO_RANDOM_1300DEVICES_ALL_APPS_GENERIC.log
5,RANDOM,1300,ALL_APPS,677109.0,174479.0,20.48866353213056,0.517779322294581,ite5/SIMRESULT_ITS_SCENARIO_RANDOM_1300DEVICES_ALL_APPS_GENERIC.log
6,RANDOM,1300,ALL_APPS,663168.0,182551.0,21.585301973823455,0.5275432622255619,ite6/SIMRESULT_ITS_SCENARIO_RANDOM_1300DEVICES_ALL_APPS_GENERIC.log
7,RANDOM,1300,ALL_APPS,678709.0,176359.0,20.625143263459748,0.5104086611701123,ite7/SIMRESULT_ITS_SCENARIO_RANDOM_1300DEVICES_ALL_APPS_GENERIC.log
8,RANDOM,1300,ALL_APPS,672864.0,185438.0,21.605215879725318,0.5100132882362711,ite8/SIMRESULT_ITS_SCENARIO_RANDOM_1300DEVICES_ALL_APPS_GENERIC.log
9,RANDOM,1300,ALL_APPS,682785.0,194786.0,22.196038839022712,0.49806084516044646,ite9/SIMRESULT_ITS_SCENARIO_RANDOM_1300DEVICES_ALL_APPS_GENERIC.log
10,RANDOM,1300,ALL_APPS,677068.0,176359.0,20.66480202758994,0.512774149106077,ite10/SIMRESULT_ITS_SCENARIO_RANDOM_1300DEVICES_ALL_APPS_GENERIC.log
1,RT_OPT_ML,1400,ALL_APPS,933367.0,8740.0,0.9277077869074319,0.5033702256789728,ite1/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1400DEVICES_ALL_APPS_GENERIC.log
2,RT_OPT_ML,1400,ALL_APPS,937869.0,8392.0,0.8868589110192643,0.5025683918789353,ite2/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1400DEVICES_ALL_APPS_GENERIC.log
3,RT_OPT_ML,1400,ALL_APPS,921363.0,9135.0,0.981732362670312,0.5090991781421556,ite3/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1400DEVICES_ALL_APPS_GENERIC.log
4,RT_OPT_ML,1400,ALL_APPS,890264.0,9423.0,1.0473642500113929,0.5181817838111806,ite4/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1400DEVICES_ALL_APPS_GENERIC.log
5,RT_OPT_ML,1400,ALL_APPS,902224.0,9096.0,0.9981126278365448,0.5156842598748319,ite5/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1400DEVICES_ALL_APPS_GENERIC.log
6,RT_OPT_ML,1400,ALL_APPS,909470.0,9005.0,0.9804295163178094,0.5162551364219088,ite6/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1400DEVICES_ALL_APPS_GENERIC.log
7,RT_OPT_ML,1400,ALL_APPS,914734.0,8720.0,0.9442809279076164,0.5082503350126013,ite7/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1400DEVICES_ALL_APPS_GENERIC.log
8,RT_OPT_ML,1400,ALL_APPS,912604.0,8414.0,0.9135543496435466,0.511416817577624,ite8/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1400DEVICES_ALL_APPS_GENERIC.log
9,RT_OPT_ML,1400,ALL_APPS,932260.0,8111.0,0.8625319155950152,0.5037861291903721,ite9/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1400DEVICES_ALL_APPS_GENERIC.log
10,RT_OPT_ML,1400,ALL_APPS,915411.0,8876.0,0.960307783188555,0.5109341174717281,ite10/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1400DEVICES_ALL_APPS_GENERIC.log
1,EXP3_MC,1400,ALL_APPS,851766.0,90347.0,9.589826273493731,0.5701497713416488,ite1/SIMRESULT_ITS_SCENARIO_EXP3_MC_1400DEVICES_ALL_APPS_GENERIC.log
2,EXP3_MC,1400,ALL_APPS,857816.0,88430.0,9.345349940713092,0.5678762339643302,ite2/SIMRESULT_ITS_SCENARIO_EXP3_MC_1400DEVICES_ALL_APPS_GENERIC.log
3,EXP3_MC,1400,ALL_APPS,846423.0,84041.0,9.032160298517729,0.5742139117900952,ite3/SIMRESULT_ITS_SCENARIO_EXP3_MC_1400DEVICES_ALL_APPS_GENERIC.log
4,EXP3_MC,1400,ALL_APPS,824173.0,75437.0,8.385522615355542,0.5776173647257603,ite4/SIMRESULT_ITS_SCENARIO_EXP3_MC_1400DEVICES_ALL_APPS_GENERIC.log
5,EXP3_MC,1400,ALL_APPS,832489.0,78817.0,8.648796342831059,0.5799914080856554,ite5/SIMRESULT_ITS_SCENARIO_EXP3_MC_1400DEVICES_ALL_APPS_GENERIC.log
6,EXP3_MC,1400,ALL_APPS,830006.0,88497.0,9.634916815731685,0.5812838112091464,ite6/SIMRESULT_ITS_SCENARIO_EXP3_MC_1400DEVICES_ALL_APPS_GENERIC.log
7,EXP3_MC,1400,ALL_APPS,838856.0,84595.0,9.160745941040727,0.5739526437482397,ite7/SIMRESULT_ITS_SCENARIO_EXP3_MC_1400DEVICES_ALL_APPS_GENERIC.log
8,EXP3_MC,1400,ALL_APPS,839380.0,81639.0,8.86398651927919,0.5739142877421248,ite8/SIMRESULT_ITS_SCENARIO_EXP3_MC_1400DEVICES_ALL_APPS_GENERIC.log
9,EXP3_MC,1400,ALL_APPS,854243.0,86134.0,9.159517938018476,0.5689312319395722,ite9/SIMRESULT_ITS_SCENARIO_EXP3_MC_1400DEVICES_ALL_APPS_GENERIC.log
10,EXP3_MC,1400,ALL_APPS,840605.0,83675.0,9.05299259964513,0.5723921078068902,ite10/SIMRESULT_ITS_SCENARIO_EXP3_MC_1400DEVICES_ALL_APPS_GENERIC.log
1,RAIDER_TRAX,1400,ALL_APPS,855105.0,87016.0,9.2361809151903,0.5656850574746565,ite1/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1400DEVICES_ALL_APPS_GENERIC.log
2,RAIDER_TRAX,1400,ALL_APPS,855454.0,90795.0,9.595254526028562,0.5663915405808704,ite2/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1400DEVICES_ALL_APPS_GENERIC.log
3,RAIDER_TRAX,1400,ALL_APPS,843958.0,86522.0,9.298641561344683,0.5705266007438055,ite3/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1400DEVICES_ALL_APPS_GENERIC.log
4,RAIDER_TRAX,1400,ALL_APPS,821845.0,77842.0,8.652120126221675,0.5751795911121529,ite4/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1400DEVICES_ALL_APPS_GENERIC.log
5,RAIDER_TRAX,1400,ALL_APPS,830912.0,80381.0,8.820543996277816,0.573152480046727,ite5/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1400DEVICES_ALL_APPS_GENERIC.log
6,RAIDER_TRAX,1400,ALL_APPS,832049.0,86451.0,9.412193794229722,0.5776797358076121,ite6/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1400DEVICES_ALL_APPS_GENERIC.log
7,RAIDER_TRAX,1400,ALL_APPS,838671.0,84785.0,9.18127122461709,0.5687032815620254,ite7/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1400DEVICES_ALL_APPS_GENERIC.log
8,RAIDER_TRAX,1400,ALL_APPS,841006.0,79998.0,8.68595576132134,0.5708749177187955,ite8/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1400DEVICES_ALL_APPS_GENERIC.log
9,RAIDER_TRAX,1400,ALL_APPS,856860.0,83504.0,8.879965630330382,0.5611537081175694,ite9/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1400DEVICES_ALL_APPS_GENERIC.log
10,RAIDER_TRAX,1400,ALL_APPS,839351.0,84942.0,9.18994301590513,0.5704038715142068,ite10/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1400DEVICES_ALL_APPS_GENERIC.log
1,RANDOM,1400,ALL_APPS,677507.0,264689.0,28.092774751750166,0.5101446726987255,ite1/SIMRESULT_ITS_SCENARIO_RANDOM_1400DEVICES_ALL_APPS_GENERIC.log
2,RANDOM,1400,ALL_APPS,674690.0,271614.0,28.70261564993913,0.5092878874201209,ite2/SIMRESULT_ITS_SCENARIO_RANDOM_1400DEVICES_ALL_APPS_GENERIC.log
3,RANDOM,1400,ALL_APPS,675338.0,255214.0,27.426086881764803,0.5196450719149446,ite3/SIMRESULT_ITS_SCENARIO_RANDOM_1400DEVICES_ALL_APPS_GENERIC.log
4,RANDOM,1400,ALL_APPS,673812.0,225924.0,25.110032276134334,0.5311054494446628,ite4/SIMRESULT_ITS_SCENARIO_RANDOM_1400DEVICES_ALL_APPS_GENERIC.log
5,RANDOM,1400,ALL_APPS,672707.0,238574.0,26.180069594340274,0.5263052309696433,ite5/SIMRESULT_ITS_SCENARIO_RANDOM_1400DEVICES_ALL_APPS_GENERIC.log
6,RANDOM,1400,ALL_APPS,660723.0,257797.0,28.06656360231677,0.5313884239294824,ite6/SIMRESULT_ITS_SCENARIO_RANDOM_1400DEVICES_ALL_APPS_GENERIC.log
7,RANDOM,1400,ALL_APPS,678284.0,245232.0,26.55416906691384,0.5188538158333402,ite7/SIMRESULT_ITS_SCENARIO_RANDOM_1400DEVICES_ALL_APPS_GENERIC.log
8,RANDOM,1400,ALL_APPS,672854.0,248233.0,26.950005808354693,0.5250122936664078,ite8/SIMRESULT_ITS_SCENARIO_RANDOM_1400DEVICES_ALL_APPS_GENERIC.log
9,RANDOM,1400,ALL_APPS,680366.0,260060.0,27.653425149878885,0.5084359182310952,ite9/SIMRESULT_ITS_SCENARIO_RANDOM_1400DEVICES_ALL_APPS_GENERIC.log
10,RANDOM,1400,ALL_APPS,676014.0,248337.0,26.866093075033184,0.5241931699487584,ite10/SIMRESULT_ITS_SCENARIO_RANDOM_1400DEVICES_ALL_APPS_GENERIC.log
1,RT_OPT_ML,1500,ALL_APPS,996380.0,17934.0,1.768091537728948,0.5091923634622042,ite1/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1500DEVICES_ALL_APPS_GENERIC.log
2,RT_OPT_ML,1500,ALL_APPS,992169.0,18852.0,1.86464969570365,0.5133301067329312,ite2/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1500DEVICES_ALL_APPS_GENERIC.log
3,RT_OPT_ML,1500,ALL_APPS,977173.0,17523.0,1.7616437584950577,0.514498464670128,ite3/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1500DEVICES_ALL_APPS_GENERIC.log
4,RT_OPT_ML,1500,ALL_APPS,945201.0,17547.0,1.8225953208939412,0.5234024823992717,ite4/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1500DEVICES_ALL_APPS_GENERIC.log
5,RT_OPT_ML,1500,ALL_APPS,957505.0,18164.0,1.8616969484528052,0.520374061586918,ite5/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1500DEVICES_ALL_APPS_GENERIC.log
6,RT_OPT_ML,1500,ALL_APPS,967032.0,18761.0,1.9031378798591592,0.5233886659971305,ite6/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1500DEVICES_ALL_APPS_GENERIC.log
7,RT_OPT_ML,1500,ALL_APPS,968550.0,17417.0,1.7664891421315319,0.5175329179841381,ite7/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1500DEVICES_ALL_APPS_GENERIC.log
8,RT_OPT_ML,1500,ALL_APPS,970251.0,17695.0,1.7910897964058765,0.5162988937746092,ite8/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1500DEVICES_ALL_APPS_GENERIC.log
9,RT_OPT_ML,1500,ALL_APPS,989678.0,17344.0,1.7223059674962413,0.5101005322614384,ite9/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1500DEVICES_ALL_APPS_GENERIC.log
10,RT_OPT_ML,1500,ALL_APPS,968504.0,16890.0,1.7140351981034998,0.51730509687926,ite10/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1500DEVICES_ALL_APPS_GENERIC.log
1,EXP3_MC,1500,ALL_APPS,854022.0,160296.0,15.803327950406086,0.5930755939667339,ite1/SIMRESULT_ITS_SCENARIO_EXP3_MC_1500DEVICES_ALL_APPS_GENERIC.log
2,EXP3_MC,1500,ALL_APPS,797230.0,213804.0,21.147063303509082,0.5989482158197375,ite2/SIMRESULT_ITS_SCENARIO_EXP3_MC_1500DEVICES_ALL_APPS_GENERIC.log
3,EXP3_MC,1500,ALL_APPS,830269.0,164401.0,16.528195280846916,0.6027662636610785,ite3/SIMRESULT_ITS_SCENARIO_EXP3_MC_1500DEVICES_ALL_APPS_GENERIC.log
4,EXP3_MC,1500,ALL_APPS,822129.0,140596.0,14.603962710015841,0.6027221509665404,ite4/SIMRESULT_ITS_SCENARIO_EXP3_MC_1500DEVICES_ALL_APPS_GENERIC.log
5,EXP3_MC,1500,ALL_APPS,816095.0,159569.0,16.354913166827924,0.6047289271267949,ite5/SIMRESULT_ITS_SCENARIO_EXP3_MC_1500DEVICES_ALL_APPS_GENERIC.log
6,EXP3_MC,1500,ALL_APPS,809185.0,176622.0,17.91648872446635,0.6121098049658092,ite6/SIMRESULT_ITS_SCENARIO_EXP3_MC_1500DEVICES_ALL_APPS_GENERIC.log
7,EXP3_MC,1500,ALL_APPS,813019.0,172930.0,17.53944676651632,0.6058097346043316,ite7/SIMRESULT_ITS_SCENARIO_EXP3_MC_1500DEVICES_ALL_APPS_GENERIC.log
8,EXP3_MC,1500,ALL_APPS,762865.0,225013.0,22.77740773658286,0.6215966955442419,ite8/SIMRESULT_ITS_SCENARIO_EXP3_MC_1500DEVICES_ALL_APPS_GENERIC.log
9,EXP3_MC,1500,ALL_APPS,757116.0,249938.0,24.818728687836003,0.6205940699427094,ite9/SIMRESULT_ITS_SCENARIO_EXP3_MC_1500DEVICES_ALL_APPS_GENERIC.log
10,EXP3_MC,1500,ALL_APPS,794798.0,190602.0,19.342601989039984,0.6037763480382383,ite10/SIMRESULT_ITS_SCENARIO_EXP3_MC_1500DEVICES_ALL_APPS_GENERIC.log
1,RAIDER_TRAX,1500,ALL_APPS,863521.0,150777.0,14.865157971325981,0.5854857403607312,ite1/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1500DEVICES_ALL_APPS_GENERIC.log
2,RAIDER_TRAX,1500,ALL_APPS,862126.0,148862.0,14.724408202669073,0.5890187032025997,ite2/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1500DEVICES_ALL_APPS_GENERIC.log
3,RAIDER_TRAX,1500,ALL_APPS,848721.0,145942.0,14.672507170770402,0.5932239272212049,ite3/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1500DEVICES_ALL_APPS_GENERIC.log
4,RAIDER_TRAX,1500,ALL_APPS,836739.0,125968.0,13.084770340300839,0.5941080251598923,ite4/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1500DEVICES_ALL_APPS_GENERIC.log
5,RAIDER_TRAX,1500,ALL_APPS,840980.0,134699.0,13.805667642739056,0.5952170142770862,ite5/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1500DEVICES_ALL_APPS_GENERIC.log
6,RAIDER_TRAX,1500,ALL_APPS,839935.0,145857.0,14.795920437577095,0.6005685323729661,ite6/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1500DEVICES_ALL_APPS_GENERIC.log
7,RAIDER_TRAX,1500,ALL_APPS,846442.0,139451.0,14.144638414107819,0.593477682358338,ite7/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1500DEVICES_ALL_APPS_GENERIC.log
8,RAIDER_TRAX,1500,ALL_APPS,850207.0,137747.0,13.942653200452652,0.5916217852751484,ite8/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1500DEVICES_ALL_APPS_GENERIC.log
9,RAIDER_TRAX,1500,ALL_APPS,863666.0,143353.0,14.23538185476143,0.5867750912569051,ite9/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1500DEVICES_ALL_APPS_GENERIC.log
10,RAIDER_TRAX,1500,ALL_APPS,847101.0,138269.0,14.032190953651927,0.5927856768227341,ite10/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1500DEVICES_ALL_APPS_GENERIC.log
1,RANDOM,1500,ALL_APPS,686942.0,327419.0,32.27835060693382,0.5045718517164056,ite1/SIMRESULT_ITS_SCENARIO_RANDOM_1500DEVICES_ALL_APPS_GENERIC.log
2,RANDOM,1500,ALL_APPS,684656.0,326410.0,32.28374804414351,0.5056407369939095,ite2/SIMRESULT_ITS_SCENARIO_RANDOM_1500DEVICES_ALL_APPS_GENERIC.log
3,RANDOM,1500,ALL_APPS,679034.0,315728.0,31.739049139392137,0.5150472482863957,ite3/SIMRESULT_ITS_SCENARIO_RANDOM_1500DEVICES_ALL_APPS_GENERIC.log
4,RANDOM,1500,ALL_APPS,673847.0,288952.0,30.01166390908175,0.5363482911749825,ite4/SIMRESULT_ITS_SCENARIO_RANDOM_1500DEVICES_ALL_APPS_GENERIC.log
5,RANDOM,1500,ALL_APPS,674212.0,301520.0,30.90192798842305,0.5303254994690831,ite5/SIMRESULT_ITS_SCENARIO_RANDOM_1500DEVICES_ALL_APPS_GENERIC.log
6,RANDOM,1500,ALL_APPS,668065.0,317780.0,32.23427617931825,0.5225924185586528,ite6/SIMRESULT_ITS_SCENARIO_RANDOM_1500DEVICES_ALL_APPS_GENERIC.log
7,RANDOM,1500,ALL_APPS,677797.0,308223.0,31.25930508508955,0.5207418883684056,ite7/SIMRESULT_ITS_SCENARIO_RANDOM_1500DEVICES_ALL_APPS_GENERIC.log
8,RANDOM,1500,ALL_APPS,675161.0,312841.0,31.664004728735367,0.516991033556426,ite8/SIMRESULT_ITS_SCENARIO_RANDOM_1500DEVICES_ALL_APPS_GENERIC.log
9,RANDOM,1500,ALL_APPS,686957.0,320116.0,31.786772160508722,0.50643154329582,ite9/SIMRESULT_ITS_SCENARIO_RANDOM_1500DEVICES_ALL_APPS_GENERIC.log
10,RANDOM,1500,ALL_APPS,678369.0,307007.0,31.156330172441788,0.5182872678074119,ite10/SIMRESULT_ITS_SCENARIO_RANDOM_1500DEVICES_ALL_APPS_GENERIC.log
1,RT_OPT_ML,1600,ALL_APPS,1036880.0,42493.0,3.936822581257823,0.5281440039623181,ite1/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1600DEVICES_ALL_APPS_GENERIC.log
2,RT_OPT_ML,1600,ALL_APPS,1035098.0,41686.0,3.871342813414761,0.5290896583999417,ite2/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1600DEVICES_ALL_APPS_GENERIC.log
3,RT_OPT_ML,1600,ALL_APPS,1020268.0,38846.0,3.6677826938365463,0.5329596633408764,ite3/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1600DEVICES_ALL_APPS_GENERIC.log
4,RT_OPT_ML,1600,ALL_APPS,994960.0,35046.0,3.40250445143038,0.5350851587436691,ite4/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1600DEVICES_ALL_APPS_GENERIC.log
5,RT_OPT_ML,1600,ALL_APPS,1005922.0,38246.0,3.6628205422882143,0.5361073164589825,ite5/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1600DEVICES_ALL_APPS_GENERIC.log
6,RT_OPT_ML,1600,ALL_APPS,1008144.0,39856.0,3.8030534351145038,0.5409946390066077,ite6/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1600DEVICES_ALL_APPS_GENERIC.log
7,RT_OPT_ML,1600,ALL_APPS,1014557.0,38483.0,3.65446706677809,0.5328051788165198,ite7/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1600DEVICES_ALL_APPS_GENERIC.log
8,RT_OPT_ML,1600,ALL_APPS,1012394.0,38754.0,3.686826212864411,0.5326133897220434,ite8/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1600DEVICES_ALL_APPS_GENERIC.log
9,RT_OPT_ML,1600,ALL_APPS,1035911.0,42343.0,3.926996792963439,0.5264516139842158,ite9/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1600DEVICES_ALL_APPS_GENERIC.log
10,RT_OPT_ML,1600,ALL_APPS,1013469.0,37810.0,3.5965714144389835,0.5328585709761361,ite10/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1600DEVICES_ALL_APPS_GENERIC.log
1,EXP3_MC,1600,ALL_APPS,816873.0,262546.0,24.322899633969755,0.6168833575205959,ite1/SIMRESULT_ITS_SCENARIO_EXP3_MC_1600DEVICES_ALL_APPS_GENERIC.log
2,EXP3_MC,1600,ALL_APPS,717079.0,359745.0,33.40796639005074,0.6293238683637467,ite2/SIMRESULT_ITS_SCENARIO_EXP3_MC_1600DEVICES_ALL_APPS_GENERIC.log
3,EXP3_MC,1600,ALL_APPS,726962.0,332183.0,31.363316637476455,0.6342050830228271,ite3/SIMRESULT_ITS_SCENARIO_EXP3_MC_1600DEVICES_ALL_APPS_GENERIC.log
4,EXP3_MC,1600,ALL_APPS,741568.0,288512.0,28.00869835352594,0.6314634655342298,ite4/SIMRESULT_ITS_SCENARIO_EXP3_MC_1600DEVICES_ALL_APPS_GENERIC.log
5,EXP3_MC,1600,ALL_APPS,712880.0,331320.0,31.729553725339972,0.6357389703873939,ite5/SIMRESULT_ITS_SCENARIO_EXP3_MC_1600DEVICES_ALL_APPS_GENERIC.log
6,EXP3_MC,1600,ALL_APPS,778554.0,269511.0,25.71510354796697,0.6340398612021595,ite6/SIMRESULT_ITS_SCENARIO_EXP3_MC_1600DEVICES_ALL_APPS_GENERIC.log
7,EXP3_MC,1600,ALL_APPS,752072.0,300990.0,28.582362671903457,0.6332190704214156,ite7/SIMRESULT_ITS_SCENARIO_EXP3_MC_1600DEVICES_ALL_APPS_GENERIC.log
8,EXP3_MC,1600,ALL_APPS,684280.0,366929.0,34.90542794059031,0.6657566757137363,ite8/SIMRESULT_ITS_SCENARIO_EXP3_MC_1600DEVICES_ALL_APPS_GENERIC.log
9,EXP3_MC,1600,ALL_APPS,716370.0,361953.0,33.56628765221552,0.6351726628444087,ite9/SIMRESULT_ITS_SCENARIO_EXP3_MC_1600DEVICES_ALL_APPS_GENERIC.log
10,EXP3_MC,1600,ALL_APPS,735588.0,315701.0,30.02989663165885,0.6259933434240137,ite10/SIMRESULT_ITS_SCENARIO_EXP3_MC_1600DEVICES_ALL_APPS_GENERIC.log
1,RAIDER_TRAX,1600,ALL_APPS,864092.0,215307.0,19.946933432400808,0.6030420916084043,ite1/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1600DEVICES_ALL_APPS_GENERIC.log
2,RAIDER_TRAX,1600,ALL_APPS,858322.0,218478.0,20.28956166419019,0.6044839144350078,ite2/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1600DEVICES_ALL_APPS_GENERIC.log
3,RAIDER_TRAX,1600,ALL_APPS,846255.0,212867.0,20.098440028627486,0.6087259056386379,ite3/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1600DEVICES_ALL_APPS_GENERIC.log
4,RAIDER_TRAX,1600,ALL_APPS,839279.0,190765.0,18.520082637246563,0.6129063024512548,ite4/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1600DEVICES_ALL_APPS_GENERIC.log
5,RAIDER_TRAX,1600,ALL_APPS,844316.0,199830.0,19.138128192800625,0.6108752028551141,ite5/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1600DEVICES_ALL_APPS_GENERIC.log
6,RAIDER_TRAX,1600,ALL_APPS,833920.0,214111.0,20.429834613670778,0.6179086692458163,ite6/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1600DEVICES_ALL_APPS_GENERIC.log
7,RAIDER_TRAX,1600,ALL_APPS,850097.0,202942.0,19.27203076049415,0.605885440980347,ite7/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1600DEVICES_ALL_APPS_GENERIC.log
8,RAIDER_TRAX,1600,ALL_APPS,844141.0,207058.0,19.697317063657785,0.6136372918119877,ite8/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1600DEVICES_ALL_APPS_GENERIC.log
9,RAIDER_TRAX,1600,ALL_APPS,862383.0,215913.0,20.023537136370717,0.6034667622481908,ite9/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1600DEVICES_ALL_APPS_GENERIC.log
10,RAIDER_TRAX,1600,ALL_APPS,850825.0,200454.0,19.06763095239228,0.6079599343470657,ite10/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_1600DEVICES_ALL_APPS_GENERIC.log
1,RANDOM,1600,ALL_APPS,714223.0,365217.0,33.83393240939746,0.5015174038731769,ite1/SIMRESULT_ITS_SCENARIO_RANDOM_1600DEVICES_ALL_APPS_GENERIC.log
2,RANDOM,1600,ALL_APPS,713545.0,363281.0,33.736276798665706,0.5024514750697238,ite2/SIMRESULT_ITS_SCENARIO_RANDOM_1600DEVICES_ALL_APPS_GENERIC.log
3,RANDOM,1600,ALL_APPS,702761.0,356431.0,33.65121715420811,0.5166470160432892,ite3/SIMRESULT_ITS_SCENARIO_RANDOM_1600DEVICES_ALL_APPS_GENERIC.log
4,RANDOM,1600,ALL_APPS,689523.0,340545.0,33.06043872831697,0.527196260403177,ite4/SIMRESULT_ITS_SCENARIO_RANDOM_1600DEVICES_ALL_APPS_GENERIC.log
5,RANDOM,1600,ALL_APPS,694684.0,349539.0,33.47359711479253,0.5183106900852604,ite5/SIMRESULT_ITS_SCENARIO_RANDOM_1600DEVICES_ALL_APPS_GENERIC.log
6,RANDOM,1600,ALL_APPS,693264.0,354828.0,33.854661613675134,0.5224276094404314,ite6/SIMRESULT_ITS_SCENARIO_RANDOM_1600DEVICES_ALL_APPS_GENERIC.log
7,RANDOM,1600,ALL_APPS,700482.0,352590.0,33.4820411139979,0.5159956167648149,ite7/SIMRESULT_ITS_SCENARIO_RANDOM_1600DEVICES_ALL_APPS_GENERIC.log
8,RANDOM,1600,ALL_APPS,696976.0,354254.0,33.69900021879132,0.5163593832629636,ite8/SIMRESULT_ITS_SCENARIO_RANDOM_1600DEVICES_ALL_APPS_GENERIC.log
9,RANDOM,1600,ALL_APPS,714651.0,363669.0,33.725517471622524,0.5004748456308951,ite9/SIMRESULT_ITS_SCENARIO_RANDOM_1600DEVICES_ALL_APPS_GENERIC.log
10,RANDOM,1600,ALL_APPS,700069.0,351278.0,33.4121845594271,0.5152851676586091,ite10/SIMRESULT_ITS_SCENARIO_RANDOM_1600DEVICES_ALL_APPS_GENERIC.log
1,RT_OPT_ML,1700,ALL_APPS,1062910.0,85570.0,7.450717470047367,0.5534427806469641,ite1/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1700DEVICES_ALL_APPS_GENERIC.log
2,RT_OPT_ML,1700,ALL_APPS,1053645.0,87426.0,7.66174935652558,0.5538067696297312,ite2/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1700DEVICES_ALL_APPS_GENERIC.log
3,RT_OPT_ML,1700,ALL_APPS,1039358.0,87148.0,7.736132785799632,0.5621492720778875,ite3/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1700DEVICES_ALL_APPS_GENERIC.log
4,RT_OPT_ML,1700,ALL_APPS,1022263.0,76628.0,6.9732120838190506,0.5574597689565709,ite4/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1700DEVICES_ALL_APPS_GENERIC.log
5,RT_OPT_ML,1700,ALL_APPS,1028153.0,79075.0,7.1417088440682495,0.560742042264642,ite5/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1700DEVICES_ALL_APPS_GENERIC.log
